id;inventory;exp;gender;age;TI;religiousity;course;extraversion;agreeableness;conscientiousness;neuroticism;openness;assertiveness;activity;altruism;compliance;order;selfdiscipline;ansiety;depression;aesthetics;ideas
1013;facebook;0;male;23;no;;4;2,75;2,89;2,56;2,00;4,40;2,60;3,00;3,50;2,00;1,50;2,40;2,00;2,00;4,33;4,60
1014;facebook;0;female;19;no;;8;3,50;3,78;3,44;2,13;3,70;3,40;4,00;3,25;4,33;3,00;4,00;2,50;1,50;3,67;3,60
1015;facebook;0;female;21;no;3;0;3,75;2,56;4,56;3,25;3,10;3,80;3,50;3,50;1,67;4,00;5,00;3,00;3,00;2,00;3,40
1016;facebook;0;female;56;no;4;0;4,63;3,89;3,56;3,63;3,00;5,00;3,50;5,00;2,67;1,50;4,20;4,50;2,50;3,00;2,60
1018;facebook;0;male;21;no;3;2;3,38;3,22;3,11;3,13;3,50;3,40;3,00;4,00;2,33;3,50;2,80;3,75;1,50;2,67;4,00
1019;facebook;0;male;21;yes;2;1;2,75;2,67;2,89;3,13;2,90;2,80;2,50;3,00;2,33;3,00;2,40;3,25;2,50;2,33;3,20
1020;facebook;0;female;26;no;2;0;3,25;3,56;5,00;3,00;3,70;2,60;4,50;4,00;3,67;5,00;5,00;3,75;1,50;4,33;3,20
1021;facebook;0;male;24;;;0;3,75;2,89;2,78;3,63;4,80;3,20;5,00;3,25;2,33;1,50;3,00;3,25;4,00;5,00;4,60
1022;facebook;0;male;;no;;0;4,00;2,78;4,00;2,00;3,70;3,80;4,50;3,75;1,00;4,00;3,80;2,00;2,50;3,33;3,80
1024;facebook;0;female;20;no;;7;2,00;3,78;4,44;2,25;3,80;1,20;4,00;3,50;3,67;4,00;4,80;2,25;2,00;4,67;3,60
1025;facebook;0;female;18;yes;3;1;4,50;3,78;4,00;2,63;4,10;4,60;4,00;4,25;3,33;4,00;4,00;2,75;2,00;4,33;3,80
1026;facebook;0;female;20;no;;3;3,13;4,22;3,44;3,88;5,00;2,40;4,50;4,00;4,00;2,50;3,20;3,25;5,00;5,00;5,00
1028;facebook;0;male;27;no;1;2;1,88;2,89;2,33;3,13;3,70;1,80;2,00;2,75;3,00;2,00;2,40;3,25;3,00;4,33;3,40
1029;facebook;0;female;18;no;;6;2,13;3,00;3,33;3,38;2,40;2,40;1,50;2,75;3,67;3,00;3,00;3,25;3,50;3,00;2,20
1030;facebook;0;male;;no;;0;2,25;3,11;2,78;4,25;4,20;2,20;3,00;3,25;3,00;2,50;2,80;4,25;4,00;4,00;4,40
1031;facebook;0;male;33;no;3;0;3,75;3,00;2,89;3,50;3,40;3,80;3,50;3,75;2,00;2,00;2,80;3,50;2,50;1,00;4,40
1032;facebook;0;female;;;;0;3,00;3,44;3,11;2,50;3,50;3,00;3,00;3,25;3,67;3,50;2,60;2,75;2,00;4,33;3,20
1033;facebook;0;female;29;no;4;5;4,13;4,22;3,78;2,50;4,60;3,80;4,50;5,00;2,67;2,50;4,20;2,75;1,50;5,00;4,40
1034;facebook;0;female;19;no;3;0;2,75;4,00;3,11;3,00;3,70;2,40;3,50;4,50;4,00;2,00;3,40;3,25;1,50;4,00;3,80
1035;facebook;0;female;22;no;;0;1,63;3,00;3,89;2,50;4,70;1,00;3,50;3,50;3,00;5,00;3,00;2,00;4,50;4,67;4,80
1036;facebook;0;male;24;yes;1;1;3,75;3,00;3,11;2,13;4,30;3,60;4,00;3,50;2,00;2,50;3,00;2,00;2,50;3,67;4,40
1037;facebook;0;female;;;;0;3,25;2,78;2,78;3,50;4,10;3,20;3,00;3,25;3,00;2,50;2,60;3,25;3,00;3,67;4,00
1039;facebook;0;female;22;yes;2;0;3,63;4,89;3,11;1,63;3,30;3,40;3,50;5,00;4,67;2,00;3,00;1,75;1,00;3,00;3,60
1040;facebook;4;female;29;yes;1;0;3,88;3,22;3,11;1,63;3,70;4,20;3,00;3,75;2,33;2,50;3,20;1,75;1,50;3,00;4,00
1041;facebook;0;male;22;no;1;0;3,63;2,33;2,78;2,63;3,00;3,60;3,50;3,00;1,33;3,00;2,20;2,50;2,00;2,00;3,60
1042;facebook;0;male;25;yes;1;1;3,63;3,78;3,22;3,00;3,40;3,80;3,00;4,50;3,00;2,00;3,60;3,25;2,50;2,00;4,40
1043;facebook;0;male;24;yes;3;1;4,13;2,33;3,89;3,38;4,10;3,80;4,50;3,25;1,33;3,50;4,00;3,25;3,00;3,33;4,40
1044;facebook;0;male;20;yes;4;1;2,75;2,11;4,56;4,38;2,20;3,00;2,00;2,75;1,67;5,00;4,40;4,50;3,50;1,33;3,00
1045;facebook;0;male;27;yes;1;1;4,13;2,78;3,33;3,00;3,30;4,20;3,50;3,50;1,33;3,00;3,00;3,50;2,50;3,00;3,60
1046;facebook;0;female;27;no;4;0;3,13;3,89;3,67;2,88;3,80;2,80;3,50;4,50;3,67;4,00;3,60;3,25;2,00;3,00;4,00
1047;facebook;0;female;24;no;2;0;4,13;3,67;3,33;3,00;3,60;4,20;4,00;4,25;3,33;2,50;3,80;3,75;2,00;3,67;3,60
1048;facebook;0;female;28;no;1;0;1,75;3,22;4,67;3,75;3,20;2,20;1,00;3,50;2,00;4,00;4,80;3,75;3,50;3,67;3,40
1049;facebook;0;female;24;no;5;0;4,38;4,11;3,33;2,88;4,80;4,20;4,50;4,25;4,33;1,50;3,40;2,75;2,50;4,33;5,00
1050;facebook;0;male;25;yes;2;1;2,63;3,22;3,33;2,63;3,50;2,60;2,50;3,50;3,00;3,00;3,20;2,75;2,50;3,00;3,80
1051;facebook;0;female;30;no;5;0;3,25;4,44;3,00;2,88;3,40;2,60;4,00;4,25;4,67;3,00;3,00;3,50;1,50;2,33;3,60
1052;facebook;4;male;25;yes;3;0;2,38;3,11;3,22;3,13;2,20;2,00;3,00;3,75;2,33;2,00;3,60;3,00;2,50;1,33;2,40
1053;facebook;0;male;24;yes;1;1;2,63;3,44;4,00;3,25;3,70;2,40;3,00;4,00;2,67;3,50;3,80;3,75;2,00;3,00;3,60
1054;facebook;4;female;41;yes;2;0;1,75;3,67;2,67;2,88;4,10;1,60;2,00;3,75;3,33;1,50;2,80;2,75;3,50;4,33;3,80
1055;facebook;4;female;25;yes;5;0;1,75;3,22;3,56;3,88;4,10;1,20;3,00;3,75;2,33;4,00;3,20;4,00;3,50;4,33;4,20
1056;facebook;0;male;26;yes;1;0;2,88;3,44;3,78;3,13;3,10;2,40;4,00;4,00;3,00;3,00;3,80;3,25;2,50;2,00;3,40
1057;facebook;0;male;27;yes;1;1;2,25;4,22;3,00;4,63;4,40;2,00;3,00;4,00;4,00;1,00;3,40;4,75;4,00;5,00;4,00
1058;facebook;4;female;26;yes;1;0;3,13;4,00;1,89;3,75;3,00;3,20;3,00;4,00;4,00;2,00;1,80;3,75;3,50;3,67;3,00
1059;facebook;4;female;24;yes;4;0;3,38;3,33;2,89;3,75;3,80;3,00;4,00;4,00;2,67;2,50;2,40;3,75;3,50;4,33;3,80
1062;facebook;0;male;26;no;4;3;3,75;3,22;2,89;3,63;3,30;3,60;4,00;3,75;2,67;2,00;3,00;3,75;3,50;2,33;3,60
1063;facebook;0;male;23;yes;1;1;4,38;3,11;4,33;2,25;3,10;4,20;5,00;3,75;1,67;3,50;4,60;2,75;1,50;1,00;4,60
1064;facebook;0;female;25;yes;4;1;2,88;3,67;2,44;3,38;3,10;2,60;2,50;3,25;4,33;1,50;2,20;3,25;4,00;3,33;3,20
1065;facebook;0;male;30;yes;5;1;4,00;4,33;4,11;3,50;3,90;3,40;5,00;5,00;3,67;4,00;4,00;3,75;3,00;2,67;4,20
1066;facebook;0;male;23;no;2;4;3,00;3,56;2,56;2,75;4,10;3,00;3,00;3,50;3,33;2,50;2,40;2,50;3,00;4,33;4,00
1067;facebook;0;male;38;yes;3;1;3,63;3,78;3,33;2,50;4,10;3,20;4,00;4,25;3,67;3,00;3,00;2,75;2,00;2,67;4,60
1068;facebook;0;male;28;yes;4;0;1,75;3,00;3,22;3,38;3,80;1,40;3,00;3,75;2,00;1,50;3,40;4,25;2,50;3,67;4,00
1070;facebook;0;male;22;yes;3;0;2,75;4,22;3,67;2,00;3,80;2,60;3,00;3,50;5,00;3,00;3,40;2,00;1,00;2,67;4,00
1071;facebook;0;male;26;yes;1;0;2,50;3,44;2,89;1,50;4,40;2,20;3,50;3,75;3,00;2,50;2,80;1,75;1,00;3,67;4,80
1072;facebook;0;female;18;yes;2;1;3,88;4,44;4,67;2,38;3,90;3,40;4,50;4,75;3,67;4,00;4,80;2,75;1,00;3,00;4,20
1073;facebook;0;male;27;yes;2;1;3,63;3,78;3,33;1,88;4,20;3,40;4,00;4,00;3,33;3,00;3,40;2,00;1,50;4,67;4,20
1074;facebook;0;male;24;yes;1;0;1,75;3,67;3,56;2,00;3,00;1,60;2,50;4,50;3,33;4,00;3,40;2,75;1,00;1,67;4,00
1075;facebook;0;female;23;yes;4;0;4,13;4,67;3,22;2,38;2,90;3,80;4,50;4,75;4,33;3,00;3,60;3,25;1,00;2,33;3,40
1076;facebook;0;female;20;yes;2;0;2,75;3,67;3,33;3,88;4,70;2,40;4,00;4,00;3,33;3,00;3,60;4,00;3,50;4,67;4,80
1077;facebook;0;male;20;yes;4;1;3,38;3,89;2,67;1,88;3,60;3,20;3,50;4,00;4,33;1,50;3,00;2,25;1,00;2,67;4,00
1079;facebook;0;male;43;yes;1;0;3,00;2,67;4,22;3,50;3,30;2,40;4,00;3,25;1,67;4,00;4,00;3,25;3,00;2,00;4,00
1080;facebook;0;female;28;yes;4;0;3,63;4,22;3,67;3,25;3,40;3,40;3,50;4,50;3,67;3,00;4,00;4,00;2,00;2,67;3,80
1081;facebook;0;male;28;no;1;0;2,00;2,00;2,89;3,88;3,60;1,60;3,00;2,75;1,00;1,00;3,20;3,50;4,00;2,67;3,80
1082;facebook;0;male;33;no;3;0;2,00;2,89;2,89;3,63;3,70;1,60;3,00;3,50;2,33;3,00;2,40;3,25;4,00;3,33;4,20
1083;facebook;0;female;21;no;4;0;4,50;3,11;2,44;3,63;3,30;4,40;4,50;4,00;2,33;1,00;2,80;3,75;3,50;2,67;3,60
1084;facebook;0;female;32;no;4;0;3,13;4,00;3,67;3,25;3,40;3,40;2,00;4,75;2,67;1,00;4,40;3,25;3,50;3,33;3,40
1086;facebook;0;male;18;yes;2;1;2,38;3,89;3,22;3,00;3,70;2,40;2,50;3,75;4,33;2,00;3,40;2,50;3,00;2,67;3,80
1087;facebook;0;male;18;yes;3;0;3,50;4,11;2,67;3,00;2,90;3,00;4,50;4,75;3,67;2,00;3,00;3,00;2,00;2,00;3,20
1088;facebook;0;male;18;no;3;0;3,50;3,22;3,44;2,00;3,40;3,20;4,00;3,00;3,33;3,50;3,20;2,25;1,50;2,00;3,80
1089;facebook;0;male;26;yes;1;1;4,13;3,00;3,33;3,00;4,10;4,00;4,00;3,25;3,00;2,00;3,40;3,00;3,00;3,00;4,40
1090;facebook;0;female;31;no;2;0;3,88;3,44;3,67;3,50;4,50;3,40;4,50;4,25;2,33;2,50;3,60;3,75;2,50;3,33;5,00
1091;facebook;0;male;28;yes;4;0;3,75;4,11;3,78;2,13;3,50;3,60;4,00;4,25;4,00;4,00;3,80;2,75;1,00;3,33;3,40
1092;facebook;0;male;23;yes;1;1;3,63;3,22;3,44;4,13;3,80;3,40;4,00;3,75;3,00;3,50;3,20;4,25;4,50;3,33;3,80
1093;facebook;0;male;24;yes;2;0;4,00;3,33;2,67;4,38;3,60;4,00;4,00;4,00;2,33;2,00;2,80;4,50;3,50;2,67;4,00
1094;facebook;0;male;24;yes;2;1;3,00;4,33;4,22;1,88;3,40;2,80;3,50;4,75;4,00;4,50;4,20;2,25;1,00;3,33;3,60
1095;facebook;0;female;21;no;2;0;1,63;3,11;3,44;3,75;4,60;1,20;2,50;3,50;2,67;3,00;3,20;3,50;3,50;5,00;4,60
1096;facebook;0;female;23;no;4;0;3,63;3,56;4,56;2,25;4,40;3,40;3,50;4,25;2,33;4,50;4,40;2,75;1,50;5,00;4,00
1097;facebook;0;female;28;no;3;0;3,38;4,11;3,00;2,38;4,80;2,60;4,50;4,25;3,33;1,50;3,00;1,75;1,50;5,00;4,60
1098;facebook;0;male;22;no;3;0;1,38;3,33;3,00;3,75;4,20;1,00;2,00;3,75;3,00;2,50;3,00;3,75;3,00;4,67;4,40
1099;facebook;0;female;29;no;4;0;1,50;2,56;3,44;4,88;3,50;1,80;1,00;3,25;1,67;3,50;3,00;5,00;4,50;2,67;3,80
1100;facebook;0;female;22;no;4;0;3,13;2,78;3,11;4,25;4,60;2,60;4,00;4,00;1,33;1,50;3,40;4,50;3,50;4,33;4,80
1101;facebook;0;male;22;yes;3;0;2,50;3,33;4,00;4,00;4,00;1,40;4,00;3,50;2,67;3,50;3,80;4,25;5,00;4,00;4,40
1102;facebook;0;male;22;no;5;0;3,25;3,22;3,89;2,63;4,50;3,00;3,50;4,00;2,33;3,00;4,00;2,25;3,00;4,67;4,40
1104;facebook;0;male;24;yes;4;0;3,25;2,56;2,56;2,50;3,70;3,00;4,00;3,25;1,67;1,50;2,40;1,75;4,00;2,33;4,20
1105;facebook;0;female;29;no;4;0;3,13;3,22;3,00;2,88;3,20;2,80;3,50;3,75;2,00;3,50;3,00;2,75;2,50;3,33;2,80
1106;facebook;0;female;26;no;4;0;2,88;3,44;3,22;4,38;4,10;2,60;3,00;4,50;2,33;2,00;3,80;5,00;2,50;4,00;4,00
1107;facebook;0;male;18;yes;1;1;4,50;3,56;3,00;2,13;4,30;4,40;4,50;4,50;2,67;3,00;2,40;2,00;3,00;5,00;3,80
1108;facebook;0;male;43;yes;1;0;3,00;3,22;3,56;2,25;3,80;3,00;3,00;3,50;3,00;3,50;3,20;2,50;2,00;4,00;4,00
1109;facebook;0;male;18;no;4;0;2,75;4,00;4,11;2,38;3,20;1,60;4,50;3,75;4,67;5,00;3,40;3,00;2,00;2,33;3,60
1110;facebook;0;female;18;yes;3;1;2,88;4,11;3,56;1,75;4,30;2,40;4,00;4,00;4,00;2,00;4,00;2,25;1,00;4,67;4,20
1111;facebook;0;female;20;no;5;0;1,25;3,33;2,11;4,13;2,90;1,40;1,00;4,75;1,67;1,00;2,40;4,00;4,00;3,00;2,80
1112;facebook;0;male;27;yes;3;0;2,50;3,33;3,78;2,13;3,60;1,80;3,00;3,25;4,00;3,00;3,60;2,00;2,50;3,33;4,00
1113;facebook;0;male;30;yes;4;0;1,88;3,00;2,56;4,00;3,20;1,80;2,00;3,00;3,00;1,50;2,80;4,00;4,00;2,67;3,40
1114;facebook;0;female;37;no;3;0;2,50;3,44;3,00;3,38;3,60;2,00;3,00;4,00;3,00;1,50;3,00;3,25;3,00;3,00;4,00
1115;facebook;0;male;37;yes;4;0;2,00;2,89;3,44;5,00;3,20;1,40;4,00;3,75;1,67;4,00;3,20;5,00;5,00;2,33;3,00
1116;facebook;0;male;20;yes;5;0;2,63;3,00;4,11;2,75;3,90;2,00;4,00;3,25;3,00;4,50;4,00;3,00;3,00;5,00;3,60
1117;facebook;0;male;25;yes;3;0;2,13;3,44;2,89;3,00;2,90;2,00;2,50;3,50;3,33;2,50;3,20;3,25;2,50;2,00;3,20
1118;facebook;0;male;29;yes;4;0;3,25;3,44;2,67;2,25;4,10;3,20;3,50;3,75;2,67;1,00;2,80;2,25;2,00;4,33;4,00
1119;facebook;0;female;23;no;3;0;4,13;3,56;3,00;3,88;3,80;4,00;4,00;4,00;3,33;1,50;2,80;4,00;3,00;3,33;3,80
1120;facebook;0;male;21;no;3;0;4,13;3,44;3,11;4,63;3,40;3,80;4,50;4,25;2,67;2,00;3,40;4,50;5,00;1,00;4,40
1121;facebook;0;male;36;yes;2;0;2,88;4,11;4,11;1,63;3,30;2,60;3,50;4,50;3,00;3,50;4,40;2,00;1,00;2,67;3,80
1122;facebook;0;female;19;no;4;0;2,63;3,33;2,33;3,75;3,40;2,40;3,00;4,00;2,67;2,50;2,00;4,75;2,50;3,00;3,40
1123;facebook;0;female;41;no;1;0;2,38;2,00;3,67;4,50;2,50;2,40;2,50;2,50;1,33;4,00;3,20;4,00;5,00;3,67;1,60
1124;facebook;0;female;22;no;3;0;3,88;3,33;3,44;3,63;2,90;3,80;3,50;4,00;2,33;3,50;3,40;4,25;3,00;2,67;3,00
1125;facebook;0;male;31;no;4;0;1,75;3,33;3,11;3,25;3,80;1,80;2,00;3,50;2,67;3,00;3,20;3,25;3,00;4,00;3,60
1126;facebook;0;male;32;yes;1;0;3,00;2,33;3,56;3,38;3,50;2,80;4,00;2,75;1,67;3,00;3,40;3,50;3,00;1,33;4,40
1127;facebook;0;male;19;yes;3;0;3,88;2,33;2,56;2,75;3,30;3,80;4,00;2,50;2,00;1,00;2,40;3,50;1,50;3,00;3,80
1128;facebook;0;male;35;yes;5;0;2,75;3,11;2,89;3,13;4,00;2,80;3,00;3,75;2,33;2,50;2,60;3,00;3,00;3,00;4,40
1129;facebook;0;female;18;no;3;0;4,00;4,22;3,44;1,88;4,10;4,40;3,00;4,00;4,33;4,00;3,00;2,00;2,00;4,67;3,40
1130;facebook;0;male;25;yes;2;0;2,13;3,78;3,44;2,75;3,90;1,60;3,50;4,25;3,67;3,00;3,60;3,25;2,00;3,33;4,20
1131;facebook;0;male;27;yes;1;0;2,13;3,67;2,67;3,38;3,80;2,00;2,50;4,00;3,67;2,50;2,40;3,25;3,50;4,00;4,00
1133;facebook;0;male;21;yes;1;1;3,00;3,78;3,56;2,75;3,10;3,00;3,50;4,50;3,00;3,00;3,60;3,25;2,00;1,33;3,60
1134;facebook;0;male;27;yes;3;1;2,50;3,22;3,89;4,00;3,70;2,00;4,00;3,75;2,33;4,50;3,60;4,00;3,00;3,00;3,80
1135;facebook;0;male;25;yes;3;0;2,88;3,89;4,33;1,75;3,50;2,40;4,00;4,00;3,00;3,50;4,40;2,50;1,00;2,67;4,00
1136;facebook;0;male;27;yes;4;0;3,25;3,44;2,67;2,75;4,30;3,00;3,50;4,50;2,33;1,50;2,80;2,75;3,00;4,00;4,60
1137;facebook;0;male;18;yes;4;1;1,88;4,11;4,11;2,50;2,80;1,40;3,50;4,50;4,00;3,50;4,00;2,50;2,00;1,33;3,40
1138;facebook;0;male;23;yes;3;1;2,88;3,00;2,22;3,13;4,20;3,00;2,50;3,50;2,33;1,50;2,00;2,50;4,00;4,33;4,00
1139;facebook;0;male;35;no;3;0;3,75;3,00;3,00;3,25;4,00;3,80;3,50;4,25;1,33;1,50;3,40;3,50;3,00;3,33;4,40
1140;facebook;0;male;27;yes;1;0;3,63;3,11;3,67;2,00;3,60;3,00;4,50;3,75;2,00;3,00;3,80;2,00;2,00;3,33;3,60
1141;facebook;0;male;24;yes;1;0;2,25;4,00;3,56;3,63;4,70;1,80;3,50;4,00;4,33;3,00;3,40;3,75;3,50;4,00;5,00
1142;facebook;0;female;29;yes;4;0;2,25;4,00;3,67;3,00;3,70;2,00;2,50;4,00;4,00;3,50;3,60;3,50;2,00;3,33;3,80
1143;facebook;5;male;28;yes;3;0;3,00;4,33;3,56;2,25;3,40;2,40;4,00;4,50;4,00;4,00;2,80;2,25;2,00;1,33;4,20
1144;facebook;4;male;27;yes;2;0;4,75;4,22;2,56;2,75;4,60;4,80;4,50;5,00;3,00;1,00;3,00;2,50;3,00;3,67;5,00
1145;facebook;0;male;26;yes;3;0;4,00;4,11;4,11;2,75;3,60;3,80;4,00;4,25;3,67;3,50;4,20;3,00;2,00;2,33;4,20
1146;facebook;0;male;22;yes;3;1;2,00;3,89;3,22;3,25;3,20;2,00;2,00;3,75;4,00;3,50;2,80;2,75;4,00;3,33;3,40
1147;facebook;0;female;20;yes;1;7;3,00;3,11;3,33;3,75;3,70;2,80;3,50;3,50;2,33;3,00;3,60;3,75;3,50;3,67;3,60
1149;facebook;0;female;26;yes;3;11;3,50;3,78;3,44;1,38;3,00;3,20;4,00;4,25;2,33;3,00;3,60;1,25;1,00;2,00;3,60
1150;facebook;0;female;29;yes;2;11;2,75;4,00;3,22;3,50;3,50;2,40;3,50;4,25;3,33;2,00;3,40;3,50;3,00;3,00;3,60
1151;facebook;0;female;24;yes;3;11;3,63;3,78;2,89;2,88;4,00;3,80;3,00;3,75;3,67;2,50;2,80;3,75;1,00;3,67;4,20
1152;facebook;0;?;33;no;4;0;3,63;3,56;4,00;2,63;4,10;3,20;4,00;3,75;3,00;4,00;3,80;2,75;2,00;3,67;4,20
1153;facebook;0;male;28;yes;1;11;3,50;3,78;3,44;2,50;3,70;3,40;3,50;4,25;3,00;3,00;3,20;2,75;1,50;4,67;3,80
1155;facebook;0;female;21;yes;4;11;2,50;3,22;4,22;3,00;3,30;2,20;3,50;4,00;2,67;4,00;4,40;3,50;2,00;3,00;3,60
1157;facebook;0;female;20;yes;2;11;3,00;4,44;2,33;2,38;3,90;3,00;3,00;4,25;4,33;2,00;1,80;2,50;2,00;4,33;4,20
1158;facebook;0;male;18;yes;1;11;3,13;3,44;2,56;2,00;4,10;2,00;5,00;4,00;3,00;1,50;2,20;2,50;1,50;3,33;4,60
1159;facebook;0;male;28;no;2;0;2,63;2,78;3,22;1,63;3,80;2,60;2,50;3,75;1,67;2,00;3,40;1,25;1,50;3,33;4,00
1161;facebook;0;male;24;yes;3;11;3,63;3,11;2,89;2,00;3,70;3,00;4,50;3,75;2,67;2,50;2,60;2,00;3,00;3,00;4,00
1162;facebook;0;female;51;no;3;0;3,38;4,11;4,11;3,00;4,00;3,20;4,00;4,25;4,67;4,00;3,80;3,00;3,00;3,67;4,20
1163;facebook;0;female;24;no;4;0;3,75;2,56;3,44;4,00;3,20;3,60;4,00;3,00;1,67;3,00;3,40;3,50;5,00;3,33;3,00
1164;facebook;0;male;36;no;4;0;2,88;3,89;2,89;3,38;4,40;2,60;3,50;4,25;3,33;2,00;2,80;3,00;4,50;4,67;4,20
1165;facebook;3;female;23;no;1;0;3,00;3,44;3,33;2,38;4,40;2,80;3,00;3,75;3,00;3,50;3,20;2,50;2,50;4,33;4,20
1166;facebook;0;female;59;no;3;0;4,50;4,33;4,33;1,38;4,90;4,20;5,00;4,25;4,00;3,50;4,40;1,75;1,00;4,67;5,00
1167;facebook;0;female;19;yes;4;1;2,75;3,33;2,89;4,25;3,90;2,80;2,50;3,00;3,67;1,50;3,00;3,75;4,50;2,67;4,60
1168;facebook;0;female;32;no;2;0;1,38;3,33;2,67;3,00;4,40;1,20;2,00;4,25;2,33;1,50;3,00;3,00;3,00;5,00;4,40
2032;presential;2;female;24;no;5;0;4,63;3,56;3,44;3,38;3,60;4,60;4,50;4,25;2,67;3,00;3,20;3,25;3,00;2,00;4,20
2033;presential;2;female;30;yes;3;0;4,13;3,78;3,78;1,88;3,40;3,60;5,00;4,25;3,33;4,50;3,80;2,25;1,50;5,00;3,00
2035;presential;2;male;27;no;3;0;4,00;3,56;3,33;4,75;3,20;4,00;3,50;4,50;2,67;2,00;3,40;4,75;4,50;2,00;3,80
2037;presential;2;female;26;no;4;0;1,75;3,00;3,89;4,75;3,00;1,60;2,50;4,25;1,33;2,50;4,00;4,75;4,50;1,33;3,60
2038;presential;2;female;27;no;3;0;3,00;3,67;4,22;3,25;3,70;2,60;3,50;4,75;2,33;3,50;4,20;3,50;4,00;3,33;3,80
2039;presential;2;male;23;yes;2;0;3,50;3,78;2,67;3,63;4,30;3,20;4,00;4,00;3,67;1,50;2,60;3,00;4,50;3,33;4,60
2043;presential;2;male;28;no;3;0;2,88;2,11;4,56;5,00;4,80;3,00;3,50;3,25;1,00;3,00;5,00;5,00;5,00;4,33;5,00
2223;presential;2;female;57;no;4;0;2,88;3,00;3,11;3,50;3,50;2,40;3,50;3,50;2,67;2,00;3,20;3,50;4,00;3,00;3,60
2226;presential;2;male;30;yes;5;1;3,88;4,89;2,89;1,75;3,70;3,80;4,00;4,75;5,00;2,00;3,00;2,00;1,00;2,00;4,60
2327;presential;2;male;31;yes;2;1;2,88;3,44;3,00;2,13;3,70;2,40;3,50;4,00;2,00;3,00;2,40;2,25;1,50;3,00;4,20
2330;presential;2;male;22;yes;;0;4,00;3,89;3,78;2,25;3,90;3,60;4,50;4,50;3,33;2,50;4,00;2,50;2,50;3,33;4,00
2331;presential;2;male;27;yes;2;0;3,25;3,11;4,00;2,88;4,10;2,80;4,00;4,00;1,67;3,50;3,80;2,75;4,00;3,33;4,20
2332;presential;2;male;27;yes;2;0;4,13;3,44;2,67;1,88;3,60;4,20;3,50;3,25;4,00;2,50;2,60;2,50;1,50;3,67;3,80
2335;presential;2;male;25;yes;4;0;4,00;4,44;3,44;1,50;4,00;3,80;4,50;5,00;3,67;1,50;3,80;1,50;1,00;2,33;4,80
2338;presential;2;male;23;yes;;0;4,00;4,78;3,56;1,38;3,60;3,40;5,00;5,00;4,33;3,00;3,80;1,75;1,00;2,33;4,20
2340;presential;2;female;24;no;4;0;4,75;4,56;4,33;3,88;3,90;4,80;4,50;5,00;3,67;4,00;4,40;3,75;4,00;2,67;4,20
2444;presential;2;male;23;no;2;0;2,25;3,22;3,67;3,25;3,50;1,60;4,00;4,00;2,67;4,00;3,20;4,00;2,00;2,33;3,80
2445;presential;2;male;22;yes;;0;3,50;3,33;4,00;3,25;5,00;3,00;4,00;4,25;1,67;4,00;3,80;3,50;4,00;5,00;5,00
2528;presential;2;male;34;no;4;0;3,25;3,33;4,44;2,50;3,50;3,20;3,00;3,75;2,67;4,00;4,60;2,50;1,50;1,33;4,40
2838;presential;2;male;27;no;4;0;2,25;3,78;3,56;3,63;3,70;1,40;4,50;4,25;3,33;3,50;3,00;2,75;4,50;2,33;4,60
2840;presential;2;male;32;yes;3;1;3,25;3,00;3,00;3,25;3,90;2,60;4,50;3,50;2,67;1,50;3,20;3,00;4,00;4,00;3,80
2841;presential;2;male;23;yes;3;0;1,75;3,89;3,00;2,38;3,70;1,40;2,00;3,50;4,67;2,50;3,00;2,00;3,00;3,67;3,60
3022;presential;3;male;21;yes;3;1;2,00;3,11;2,22;1,88;2,70;1,60;3,50;2,50;4,67;2,00;2,00;1,25;3,00;4,33;2,00
3023;presential;3;female;19;no;4;0;3,25;4,11;3,44;3,38;4,30;2,60;4,00;4,75;4,00;1,50;3,80;3,50;3,00;4,33;4,20
3228;presential;3;male;21;no;1;0;2,88;3,44;3,78;3,13;4,60;2,80;3,00;3,75;3,33;4,00;3,60;2,50;4,50;5,00;4,40
3232;presential;3;male;50;no;2;0;3,38;3,00;3,56;2,25;4,00;3,40;3,00;3,50;2,33;2,50;3,60;2,75;1,50;3,67;4,20
3233;presential;3;female;18;no;2;0;2,63;4,11;3,56;3,00;3,50;2,20;4,00;4,00;4,67;4,00;3,40;3,25;2,50;3,00;4,00
3321;presential;3;male;24;yes;3;0;4,13;4,22;4,22;1,88;3,60;4,20;4,00;4,25;4,33;4,50;4,20;2,50;1,00;2,67;3,80
4021;presential;4;male;24;yes;2;0;3,25;3,33;3,00;2,63;3,90;2,80;4,50;4,00;2,67;3,00;2,60;2,50;3,00;2,67;4,20
4023;presential;4;female;23;yes;1;0;3,38;3,67;4,56;3,75;3,60;3,00;4,00;4,75;2,67;3,50;4,80;4,50;2,50;2,67;4,00
4024;presential;4;male;25;yes;1;0;2,63;3,33;3,56;2,75;3,80;2,00;4,00;3,75;3,00;2,50;3,60;3,00;2,00;2,67;4,20
4025;presential;4;male;24;yes;4;0;2,25;4,44;4,00;2,88;4,70;2,20;2,00;4,25;4,67;4,00;3,80;3,25;2,50;5,00;4,80
4026;presential;4;male;26;yes;2;0;2,13;4,44;3,89;2,13;4,00;2,00;2,50;4,75;3,67;3,00;4,20;2,75;1,00;3,67;4,40
4027;presential;4;male;23;yes;1;1;1,63;4,33;4,00;2,50;4,10;1,60;1,50;3,75;5,00;5,00;3,40;1,00;5,00;2,00;5,00
