id ; sentences ; items ; chars ; allTypes ; wordTypes ; skip ; compound ; hashtags ; links ; punct; questions ; exclam ; numbers ; upcase ; lowcase ; firstup ; pt-lexicon ; added ; verb-pro ; names ; en-lexicon ; rewrite ; mispell ; foreign ; emo+ ; emo- ; emo* ; laugh ; emph ; echars ; unkn ; 1funct;2pronoun;3ppron;4i;5we;6you;7shehe;8they;9ipron;10article;11verb;12auxverb;13past;14present;15future;16adverb;17preps;18conj;19negate;20quant;21number;22swear;23social;24family;25friend;26humans;27affect;28posemo;29negemo;30anx;31anger;32sad;33cogmech;34insight;35cause;36discrep;37tentat;38certain;39inhib;40incl;41excl;42percept;43see;44hear;45feel;46bio;47body;48health;49sexual;50ingest;51relativ;52motion;53space;54time;55work;56achieve;57leisure;58home;59money;60relig;61death;62assent;63nonfl;64filler;BPconcr;BPsubj;BPimage;BPaoa;m ; f ; s ; p ; aument ; dimin ; superlat ; N ; A ; PREP ; CONJ ; ADV ; PREFIX ; SIGLA ; ABREV ; INTERJ ; DET ; def ; indef ; NUM ; numC ; numO ; numM ; numF ; PRO ; proDem ; proIndef ; proRel ; proInterr ; proTrat ; proPoss ; proPess;acusativa ; dativa ; nominativa ; obliqua ; reflexa ; p1 ; p2 ; p3; V ; VW ; VG ; VK ; VP ; VI ; VJ ; VF ; VQ ; VS ; VT ; VU ; VY ; VC; V1s ; V2s ; V3s ; V1p ; V2p ; V3p 
424;262;3996;19050;1497;1409;0,0005;0,0043;0,0068;0,0003;0,2575;0,0093;0,0258;0,0258;0,0268;0,8268;0,1464;0,4622;0,0043;0,0003;0,0205;0,4867;0,021;0,0043;0,0118;0,0003;0;0,0008;0,005;0,0005;0,0082;0,0073;0,1942;0,0753;0,0578;0,011;0,001;0,0413;0,0338;0,0108;0,0495;0,0425;0,0568;0,0278;0,0148;0,0253;0,0035;0,0145;0,0743;0,0295;0,002;0,0175;0,004;0,0185;0,0866;0,0003;0,006;0,0375;0,045;0,0393;0,0045;0,0003;0,001;0,0023;0,1584;0,0175;0,0158;0,0288;0,0298;0,0155;0,0143;0,0766;0,0265;0,0208;0,0053;0,0048;0,006;0,0173;0,0055;0,0028;0,0068;0,0433;0,0846;0,0365;0,0558;0,0315;0,013;0,0198;0,0118;0,0055;0,0055;0,0018;0,0018;0,0085;0,0285;0,0003;4,1403;4,9631;4,381;3,7816;0,4244;0,3253;0,6679;0,1226;0;0,0005;0;0,2212;0,0468;0,1016;0,0325;0,0498;0,0215;0,0305;0,0671;0,0005;0,0475;0,036;0,0053;0,0063;0,0053;0,0005;0;0,0005;0,201;0,0618;0,0293;0,0125;0,0105;0,0025;0,0045;0,1029;0,0951;0,0566;0,0078;0,0568;0,0093;0,0125;0,048;0,0721;0,1324;0,0173;0,0033;0,0073;0,0363;0,0023;0,0128;0;0,0023;0,0243;0,001;0,0348;0,0438;0,001;0,0753;0,0273;0,0938;0,0008;0,0013;0,0053
425;227;1694;9004;803;718;0,0006;0,0785;0,2131;0;0,4481;0,0053;0,1511;0,0195;0,0272;0,7857;0,186;0,8359;0,0142;0;0,0348;0,0661;0,026;0,0396;0,0112;0,0006;0,0018;0,0035;0,023;0,0041;0,0445;0,0041;0,402;0,1352;0,0945;0,026;0,0047;0,0567;0,0401;0,0159;0,0767;0,0508;0,1417;0,0549;0,0189;0,1098;0,0065;0,0449;0,1122;0,0579;0,0124;0,0508;0,0077;0,0667;0,183;0,0089;0,0331;0,1464;0,1535;0,1163;0,0301;0,0071;0,0077;0,0136;0,3135;0,0431;0,0289;0,0543;0,0691;0,0502;0,0508;0,0986;0,0531;0,0844;0,0289;0,0077;0,0266;0,0856;0,0236;0,0124;0,0378;0,0956;0,1924;0,0525;0,0773;0,0998;0,0171;0,0502;0,0236;0,0071;0,0183;0,0112;0,0065;0,0112;0,0159;0,0006;4,3518;5,0945;4,6974;3,549;0,7916;0,536;1,1924;0,2591;0,003;0,0006;0;0,4622;0,1629;0,1381;0,0632;0,1151;0,0195;0,0106;0,0307;0,0024;0,059;0,039;0,0077;0,0124;0,0077;0,0035;0,0006;0,0006;0,291;0,0525;0,0744;0,0272;0,023;0,0071;0,0148;0,095;0,0691;0,0277;0,0218;0,0301;0,0136;0,0319;0,0148;0,0732;0,2792;0,026;0,013;0,0171;0,1688;0,003;0,0136;0,0018;0,0012;0,0218;0,0047;0,0236;0,088;0,0018;0,1246;0,0756;0,147;0,0065;0,0024;0,0106
426;625;7681;36057;2179;2041;0;0,0014;0,0027;0;0,256;0,0198;0,0163;0,0081;0,0223;0,8564;0,1181;0,9656;0,0059;0,0012;0,0091;0,0069;0,0186;0,0158;0,0007;0;0,0003;0,0005;0,0034;0,0017;0,0187;0,0048;0,5568;0,2073;0,1385;0,0371;0,0053;0,0807;0,0767;0,0161;0,1316;0,0812;0,1804;0,073;0,0355;0,1078;0,0089;0,0396;0,1383;0,1066;0,0281;0,0608;0,0134;0,0879;0,2582;0,0072;0,0161;0,1273;0,1139;0,0758;0,0353;0,0072;0,0142;0,0146;0,435;0,0756;0,049;0,0703;0,1092;0,0384;0,0557;0,1476;0,0907;0,0772;0,0204;0,0236;0,0262;0,0755;0,0322;0,0168;0,0227;0,0842;0,2118;0,0707;0,0957;0,0841;0,0207;0,0424;0,021;0,0069;0,0319;0,009;0,0076;0,0124;0,0284;0,0023;4,3139;5,0981;4,5716;3,4971;0,9354;0,6834;1,4652;0,3302;0,0003;0,0017;0,0003;0,4689;0,1423;0,2066;0,1164;0,1349;0,0135;0,0116;0,0448;0,0022;0,1047;0,059;0,0211;0,0246;0,0223;0,0009;0,0001;0,0013;0,4454;0,082;0,1032;0,0437;0,0384;0,0131;0,0173;0,1575;0,1131;0,0465;0,0418;0,048;0,0193;0,0592;0,0128;0,126;0,338;0,0525;0,0117;0,0212;0,1703;0,0086;0,0293;0,0026;0,0023;0,0324;0,0018;0,0427;0,1146;0,0016;0,1544;0,0924;0,2099;0,0035;0,0018;0,0167
427;212;1766;8503;916;820;0,0006;0,0028;0;0,0017;0,3001;0,0125;0,051;0,0136;0,0283;0,8228;0,1489;0,9111;0,0119;0,0011;0,0227;0,0283;0,026;0,013;0,0068;0;0;0,0062;0;0,0028;0,0116;0,0085;0,4751;0,1636;0,1133;0,0243;0,0045;0,0759;0,0668;0,0164;0,1093;0,0866;0,1376;0,0561;0,0215;0,0957;0,0113;0,0311;0,1563;0,0759;0,017;0,0555;0,0181;0,0674;0,1976;0,0028;0,013;0,0997;0,0974;0,0685;0,0255;0,0045;0,0125;0,0102;0,3698;0,0515;0,0306;0,06;0,0906;0,0334;0,0419;0,1427;0,0617;0,0736;0,0164;0,0159;0,03;0,0747;0,0323;0,0198;0,0221;0,0861;0,1954;0,0532;0,1166;0,0657;0,0147;0,0289;0,0142;0,0062;0,0176;0,0068;0,0057;0,0102;0,0306;0,0011;4,3901;4,9389;4,6116;3,6557;0,923;0,5781;1,3913;0,2712;0;0,0079;0,0006;0,4683;0,1653;0,2293;0,081;0,1014;0,0181;0,0062;0,0459;0,0006;0,1093;0,0612;0,0215;0,0266;0,0227;0,0011;0;0,0028;0,3596;0,0696;0,0912;0,0334;0,03;0,004;0,0176;0,1172;0,0997;0,0345;0,017;0,0357;0,013;0,0323;0,0096;0,1002;0,2894;0,0328;0,0136;0,0283;0,1569;0,004;0,0176;0,0011;0,004;0,0232;0,0006;0,0215;0,0951;0,0034;0,1189;0,0815;0,1563;0,0057;0,0057;0,0085
428;326;2086;10715;902;839;0;0,0038;0,0014;0,0077;0,3639;0,0144;0,0748;0,0168;0,0302;0,8015;0,1683;0,9252;0,0101;0,0024;0,0206;0,0206;0,0163;0,0086;0,0029;0,0005;0;0,0019;0,0062;0;0,009;0,0091;0,5062;0,1769;0,1098;0,0134;0,0043;0,081;0,069;0,012;0,1294;0,0834;0,1616;0,0695;0,0297;0,1055;0,0062;0,0503;0,128;0,1098;0,0163;0,0618;0,0173;0,0743;0,2215;0,001;0,0105;0,129;0,1414;0,1098;0,0302;0,0067;0,0096;0,0158;0,4017;0,0623;0,0384;0,0801;0,1146;0,0479;0,0551;0,1328;0,0882;0,0753;0,0259;0,0144;0,0336;0,0499;0,0192;0,0139;0,0139;0,0762;0,2023;0,057;0,105;0,1016;0,023;0,0422;0,023;0,0029;0,0221;0,0144;0,0086;0,0129;0,0254;0,0005;4,1347;5,083;4,4451;3,7106;1,0149;0,662;1,454;0,3504;0,0005;0,0053;0;0,4842;0,1687;0,1822;0,1198;0,1333;0,0168;0,0101;0,0431;0,0014;0,0978;0,0614;0,0149;0,0216;0,0197;0,001;0;0,001;0,4521;0,0753;0,1227;0,059;0,058;0,0144;0,0105;0,1151;0,082;0,0192;0,0264;0,0192;0,0096;0,023;0,0149;0,105;0,302;0,0369;0,0153;0,0221;0,1462;0,0058;0,0211;0,0024;0,0038;0,0388;0,0024;0,0321;0,1088;0,0024;0,1304;0,0796;0,1889;0,0067;0,0019;0,0129
429;306;4496;21884;1728;1555;0;0,0116;0,0189;0,0007;0,2407;0,0089;0,0222;0,0214;0,0236;0,8419;0,1346;0,927;0,0082;0,0002;0,0149;0,0318;0,0276;0,0096;0,0029;0;0;0,0013;0,0091;0,0013;0,0187;0,0033;0,4971;0,1639;0,1014;0,0216;0,0029;0,0652;0,0647;0,0133;0,1203;0,0787;0,1695;0,0618;0,0427;0,0976;0,0098;0,0483;0,1535;0,0965;0,0176;0,0594;0,0145;0,0652;0,2004;0,0042;0,0118;0,087;0,0865;0,0574;0,0249;0,0058;0,0107;0,0098;0,413;0,0701;0,0483;0,0678;0,0959;0,0405;0,0516;0,1484;0,0745;0,0787;0,024;0,018;0,0316;0,0601;0,0251;0,0096;0,0167;0,1008;0,2184;0,0692;0,0994;0,0983;0,0318;0,0465;0,0409;0,0067;0,0267;0,0042;0,0069;0,0118;0,028;0,0013;4,2977;5,0679;4,5344;3,6595;0,875;0,6283;1,3977;0,2998;0,0004;0,004;0;0,4446;0,1366;0,2278;0,1061;0,1343;0,0142;0,0109;0,044;0,0007;0,0988;0,0574;0,0187;0,0227;0,0194;0,0016;0,0002;0,0016;0,3863;0,0816;0,093;0,0438;0,0354;0,0038;0,0113;0,1266;0,1074;0,044;0,0182;0,0447;0,0136;0,0385;0,0073;0,105;0,3307;0,0431;0,0198;0,0274;0,1439;0,0089;0,0396;0,0031;0,0022;0,0356;0,0027;0,0323;0,0956;0,0024;0,1559;0,0745;0,1784;0,0042;0,0036;0,0133
43;612;6225;31485;1527;1338;0;0,0072;0,0071;0,0003;0,3131;0,0037;0,1009;0,0487;0,0276;0,7958;0,1765;0,9028;0,01;0,0022;0,0421;0,0222;0,0227;0,012;0,0018;0,0008;0,0002;0,0014;0,0021;0,0067;0,0129;0,0077;0,4961;0,1529;0,107;0,0172;0,0067;0,0633;0,0649;0,0209;0,1002;0,0787;0,1692;0,0572;0,0533;0,0938;0,004;0,0508;0,1602;0,0927;0,0154;0,0573;0,0159;0,0822;0,1947;0,0125;0,0108;0,0829;0,0916;0,072;0,0193;0,0026;0,0077;0,0092;0,4037;0,0543;0,0456;0,0602;0,0941;0,0384;0,0612;0,1667;0,0702;0,0723;0,0231;0,0167;0,0352;0,0525;0,0202;0,0133;0,0162;0,108;0,2193;0,0765;0,1168;0,107;0,0143;0,0394;0,0331;0,0111;0,0276;0,0072;0,0039;0,0096;0,0299;0,0013;4,4253;5,0581;4,5941;3,4546;0,8448;0,5807;1,2659;0,3447;0;0,0087;0;0,4459;0,1412;0,2276;0,106;0,1202;0,0196;0,0104;0,0567;0,001;0,0943;0,0527;0,0185;0,0231;0,0206;0,0022;0;0,0003;0,3418;0,066;0,0858;0,032;0,0257;0,004;0,0146;0,1202;0,102;0,0378;0,0209;0,0394;0,0161;0,0357;0,0047;0,1049;0,3108;0,0397;0,0149;0,0227;0,1361;0,0096;0,052;0,0039;0,01;0,0251;0,0022;0,0339;0,0914;0,0031;0,1149;0,07;0,1714;0,023;0,0014;0,023
430;598;7356;34674;2123;1914;0,0008;0,0101;0,0227;0;0,2643;0,0045;0,0366;0,0082;0,0222;0,8057;0,1721;0,961;0,0023;0,0038;0,0079;0,0072;0,0095;0,023;0,001;0,0018;0;0,0011;0,0039;0,0076;0,0232;0,0016;0,5614;0,2164;0,1429;0,0271;0,0102;0,0893;0,0715;0,0227;0,1355;0,081;0,175;0,0674;0,0291;0,1094;0,0105;0,0408;0,1521;0,1123;0,0238;0,0646;0,0152;0,0714;0,2365;0,0056;0,0102;0,1109;0,1248;0,0907;0,0298;0,0063;0,0091;0,0141;0,4362;0,0666;0,0479;0,0829;0,1116;0,0404;0,0513;0,1554;0,093;0,0803;0,0232;0,0174;0,0379;0,068;0,0281;0,0136;0,0232;0,0881;0,2193;0,0665;0,1039;0,0882;0,0186;0,0541;0,0203;0,0045;0,0196;0,0094;0,006;0,0084;0,0251;0,0012;4,1609;5,1194;4,4915;3,5153;1,0003;0,6687;1,4296;0,4017;0;0,003;0,0001;0,4736;0,1453;0,2091;0,1211;0,1399;0,0139;0,0131;0,04;0,0007;0,1033;0,0612;0,0188;0,0234;0,0197;0,0022;0;0,0015;0,4618;0,0816;0,1109;0,051;0,0428;0,0103;0,022;0,1509;0,1162;0,0507;0,0253;0,0534;0,0294;0,05;0,0201;0,1209;0,3184;0,0585;0,0079;0,0194;0,1584;0,0046;0,0223;0,003;0,0049;0,0356;0,0022;0,0398;0,1089;0,0034;0,1489;0,0892;0,1985;0,011;0,0019;0,0139
431;266;2443;11940;866;743;0,0004;0,0045;0,0196;0;0,2501;0,0037;0,0229;0,043;0,0086;0,7921;0,1989;0,8543;0,0053;0,0025;0,0413;0,0356;0,0954;0,0295;0,0025;0,0008;0;0,0102;0,0188;0,016;0,0556;0,0123;0,4347;0,1699;0,1122;0,0287;0,0082;0,0684;0,0393;0,0123;0,0933;0,0495;0,14;0,0581;0,025;0,0962;0,0094;0,0479;0,1113;0,0831;0,0184;0,0585;0,0061;0,0802;0,2182;0,0205;0,0225;0,1334;0,1429;0,1085;0,0323;0,0053;0,0139;0,0098;0,3221;0,0401;0,0323;0,0598;0,0929;0,0401;0,0348;0,1093;0,0655;0,07;0,0196;0,0192;0,0266;0,0679;0,0168;0,0094;0,0327;0,0941;0,2006;0,0577;0,07;0,097;0,0086;0,0532;0,0258;0,002;0,0131;0,0041;0,0037;0,0061;0,0188;0,0016;4,3136;5,1384;4,651;3,3136;0,8207;0,686;1,2955;0,3181;0,0004;0,0037;0,0004;0,4683;0,1568;0,1494;0,0921;0,1351;0,0139;0,0049;0,0319;0,0012;0,0536;0,0372;0,0078;0,0086;0,0078;0,0008;0;0;0,3639;0,0487;0,1015;0,0356;0,0319;0,0172;0,0213;0,1101;0,0774;0,0389;0,0291;0,0393;0,0213;0,0409;0,0237;0,0864;0,289;0,0348;0,0098;0,0127;0,1658;0,0029;0,0217;0,0012;0,002;0,0368;0,0012;0,0242;0,1113;0,0012;0,1277;0,0982;0,1752;0,0061;0,0012;0,0086
432;6;63;264;48;47;0;0;0;0;0,2857;0;0,1746;0;0;0,8095;0,1905;0,873;0;0;0;0,0159;0,0159;0;0;0;0;0;0,0952;0;0,0985;0,0159;0,3968;0,127;0,1111;0,0476;0;0,0635;0,0635;0;0,0794;0,1111;0,254;0,0476;0,0635;0,127;0;0,0317;0,0952;0,0952;0,0159;0,0476;0,0159;0,1429;0,2381;0,0159;0,0317;0,1746;0,1429;0,0952;0,0476;0,0476;0,0317;0;0,381;0,1111;0,0952;0,1111;0,1111;0,0159;0,0952;0,1111;0,0952;0,1746;0,0159;0,0159;0,127;0,0476;0;0,0317;0,0159;0,1111;0,1746;0,1111;0,0159;0,0794;0;0,0317;0,0159;0,0317;0;0;0;0;0,0159;0;4,3143;5,1389;4,6043;3,4771;0,8889;0,4127;1,4127;0,1111;0;0;0;0,4444;0,1905;0,127;0,0952;0,0952;0;0;0,0159;0;0,127;0,0635;0,0317;0,0317;0,0317;0;0;0;0,3333;0,0952;0,0635;0,0159;0,0159;0;0,0317;0,1429;0,127;0,0635;0,0159;0,0635;0;0,1111;0;0,0952;0,3492;0,0476;0,0476;0,0476;0,1429;0;0,0794;0;0;0;0;0,0159;0,0635;0;0,1111;0,0635;0,2063;0;0;0
433;318;3528;15922;1042;980;0;0,0139;0,0289;0;0,256;0,0043;0,032;0,0043;0,036;0,8356;0,1284;0,9759;0,0031;0;0,0077;0,0014;0,0179;0,0459;0;0,0017;0;0,0003;0,0057;0,0003;0,0119;0,002;0,5646;0,2166;0,1346;0,0167;0,0051;0,0944;0,0802;0,0249;0,1474;0,0748;0,1899;0,0734;0,0247;0,1349;0,0079;0,0417;0,1383;0,119;0,0309;0,0782;0,0113;0,0774;0,2594;0,0054;0,0062;0,1324;0,1431;0,0947;0,0428;0,0108;0,0156;0,017;0,4745;0,0694;0,0541;0,0916;0,1335;0,0564;0,0618;0,1488;0,1052;0,0799;0,0181;0,0173;0,0343;0,0621;0,0315;0,0162;0,0142;0,093;0,2491;0,083;0,1026;0,0924;0,0235;0,0658;0,0241;0,0026;0,0204;0,0159;0,0082;0,0105;0,0329;0,0026;4,0648;5,1943;4,4225;3,4526;1,0054;0,7457;1,5431;0,3776;0,0003;0,002;0;0,4796;0,1491;0,1984;0,1301;0,1567;0,0136;0,0147;0,0394;0,0037;0,0913;0,057;0,0162;0,0181;0,0167;0,0011;0;0,0003;0,5009;0,0774;0,1324;0,059;0,0558;0,0184;0,0193;0,1474;0,1066;0,0439;0,0315;0,0462;0,0235;0,0354;0,0227;0,1358;0,3356;0,0485;0,013;0,0193;0,1882;0,0028;0,0167;0,0026;0,004;0,04;0,0009;0,0371;0,1528;0,0006;0,1295;0,1185;0,2336;0,0045;0,0023;0,0147
434;188;1598;6981;615;585;0,0006;0,0006;0;0,0025;0,1671;0,0038;0,0075;0,0038;0,0194;0,8698;0,1108;0,9912;0,0019;0,0006;0,0038;0,0006;0,0081;0,0175;0;0;0;0;0,0006;0,0006;0,0032;0;0,6095;0,2315;0,1314;0,0238;0,0081;0,0857;0,082;0,0113;0,174;0,0839;0,204;0,0926;0,0244;0,1458;0,0125;0,0469;0,1514;0,1427;0,0275;0,0757;0,0156;0,082;0,2547;0,0031;0,0106;0,1051;0,132;0,0939;0,035;0,0056;0,0088;0,0119;0,4787;0,0657;0,0438;0,1076;0,1258;0,0482;0,0776;0,1646;0,1089;0,0826;0,0219;0,02;0,0357;0,087;0,0407;0,0263;0,02;0,0713;0,2384;0,0645;0,1145;0,0763;0,0075;0,0544;0,0238;0,0056;0,0238;0,02;0,0106;0,0069;0,0401;0,0013;4,1075;5,1603;4,5043;3,3219;1,0225;0,7315;1,5688;0,3999;0;0,0025;0;0,4725;0,1577;0,1733;0,1539;0,1721;0,0175;0,0125;0,0519;0;0,1033;0,0638;0,0188;0,0207;0,0194;0,0006;0;0,0006;0,5131;0,082;0,1395;0,0695;0,0607;0,0094;0,0175;0,1414;0,1095;0,0457;0,0175;0,0482;0,0282;0,0457;0,0119;0,1176;0,3511;0,0526;0,005;0,0175;0,1934;0,0025;0,015;0,0081;0,0013;0,0413;0,0031;0,0401;0,1414;0,0013;0,1552;0,102;0,2365;0,0069;0,0031;0,0156
436;153;2784;13144;1074;949;0,0004;0,0032;0,0011;0;0,2478;0,0079;0,088;0,0043;0,0101;0,8355;0,1545;0,9346;0,0036;0,0004;0,0162;0,0115;0,032;0,0287;0,0004;0,0011;0;0,0022;0,0248;0,0036;0,0495;0,0014;0,5244;0,2044;0,1218;0,019;0,0083;0,074;0,074;0,014;0,1419;0,0726;0,1706;0,0632;0,0323;0,1085;0,0086;0,0557;0,1232;0,1171;0,0226;0,0557;0,0097;0,0823;0,2518;0,0072;0,0158;0,1218;0,1433;0,1099;0,0284;0,0057;0,0108;0,0133;0,4239;0,0657;0,0539;0,0841;0,1203;0,0442;0,0506;0,1336;0,1049;0,0826;0,0162;0,0219;0,0334;0,055;0,0212;0,0111;0,0208;0,0794;0,2144;0,0675;0,0905;0,0891;0,0205;0,0474;0,0205;0,0047;0,0198;0,0251;0,0083;0,0086;0,0241;0,0018;4,1326;5,1364;4,4662;3,4621;0,9364;0,6085;1,3782;0,3552;0,0004;0,0036;0;0,4533;0,1386;0,1886;0,1264;0,1462;0,0126;0,0122;0,0309;0,0014;0,0826;0,0517;0,0147;0,0162;0,0162;0;0;0;0,4213;0,0758;0,102;0,0481;0,0427;0,0111;0,0144;0,1329;0,0991;0,0352;0,0309;0,0388;0,0223;0,0366;0,0154;0,1121;0,3147;0,0514;0,0043;0,0136;0,1728;0,0029;0,0273;0,004;0,0047;0,0287;0,0007;0,0453;0,1074;0,0007;0,1516;0,0941;0,1986;0,0075;0,0007;0,0119
437;168;1129;6578;480;404;0;0,0443;0,3198;0;0,3198;0,0027;0,1346;0,0097;0,0177;0,8158;0,1665;0,7059;0,0053;0;0,0841;0,1178;0,0186;0,0399;0,0726;0;0;0,0027;0,0062;0,0027;0,0102;0,0027;0,3003;0,1178;0,085;0,0221;0,0009;0,054;0,0363;0,0106;0,0655;0,0381;0,0957;0,0283;0,0124;0,0655;0,0097;0,0177;0,0833;0,07;0,0089;0,0434;0,0044;0,0434;0,1807;0,0071;0,0416;0,1284;0,124;0,1063;0,0195;0,0009;0,008;0,0124;0,2586;0,031;0,0292;0,0425;0,0647;0,0301;0,0221;0,0939;0,0496;0,039;0,0142;0,0053;0,0062;0,0602;0,023;0,0133;0,0275;0,0337;0,0974;0,023;0,0425;0,062;0,0159;0,0531;0,0159;0,0053;0,0186;0,0053;0,0027;0,0053;0,0151;0;4,222;5,0778;4,6347;3,4716;0,7112;0,4916;1,0213;0,248;0;0,0027;0;0,3649;0,1355;0,1019;0,0709;0,0753;0,0062;0,0089;0,0257;0,0009;0,0407;0,031;0,0044;0,0053;0,0053;0;0;0;0,2507;0,0345;0,0664;0,0257;0,0239;0,0106;0,0177;0,0744;0,0523;0,0204;0,0151;0,0221;0,0186;0,0266;0,0186;0,0602;0,1984;0,0239;0,0035;0,0133;0,1143;0,0018;0,0097;0,0044;0,0009;0,0221;0,0018;0,0142;0,0771;0,0027;0,0815;0,0709;0,1187;0,0035;0,0009;0,0089
438;224;3531;18356;1174;1079;0,0003;0,0439;0,1136;0;0,2419;0,0025;0,0371;0,0428;0,0088;0,866;0,1246;0,9431;0,0042;0,004;0,0127;0,0187;0,0212;0,0074;0,0113;0,0003;0;0,0008;0,0006;0,0006;0,0033;0,0034;0,5135;0,2101;0,1439;0,0394;0,0088;0,0878;0,053;0,0215;0,1099;0,07;0,1419;0,0507;0,0241;0,0923;0,0136;0,0459;0,1204;0,1031;0,0122;0,0736;0,0173;0,0779;0,2467;0,0068;0,0193;0,1269;0,1348;0,1141;0,0167;0,004;0,004;0,0091;0,3846;0,0487;0,036;0,0821;0,1039;0,0456;0,0515;0,1306;0,077;0,0654;0,017;0,013;0,0241;0,077;0,0317;0,0204;0,028;0,096;0,2192;0,0462;0,0801;0,124;0,0176;0,0569;0,0173;0,0076;0,0164;0,0164;0,0051;0,0037;0,0221;0,0006;4,1931;5,1315;4,5343;3,4496;1,0195;0,6488;1,3444;0,4254;0,0003;0,0088;0;0,4953;0,1643;0,1679;0,1113;0,1311;0,011;0,0065;0,0388;0,0011;0,0847;0,0462;0,017;0,0215;0,0195;0,0008;0,0003;0,0008;0,4472;0,0578;0,1246;0,0462;0,0413;0,0218;0,0309;0,1291;0,0886;0,0416;0,0337;0,0442;0,0278;0,0564;0,0278;0,1022;0,2815;0,0396;0,0074;0,0232;0,1274;0,0028;0,021;0,0054;0,002;0,0459;0,0006;0,0331;0,0957;0,002;0,1257;0,0711;0,16;0,0076;0,0057;0,0133
44;151;1220;5971;659;594;0,0041;0,0148;0,0049;0,0041;0,2836;0,0213;0,0213;0,0205;0,023;0,7746;0,2008;0,85;0,0131;0,0008;0,0361;0,0721;0,0148;0,032;0,009;0;0;0,0025;0;0;0,0067;0,0123;0,4279;0,127;0,0746;0,0074;0,0025;0,0533;0,05;0,0066;0,1016;0,0631;0,168;0,0672;0,0361;0,1148;0,0066;0,0484;0,1287;0,0803;0,0123;0,0459;0,0098;0,0582;0,1607;0,0016;0,0066;0,0779;0,1066;0,0746;0,0262;0,0057;0,0098;0,0131;0,3475;0,0697;0,0459;0,0672;0,0869;0,0344;0,0607;0,1016;0,0648;0,0803;0,0303;0,0115;0,0402;0,0525;0,023;0,0107;0,0115;0,1098;0,2541;0,0754;0,0852;0,1156;0,0254;0,0533;0,0213;0,0033;0,0197;0,0033;0,0049;0,0139;0,0139;0;4,3149;5,1639;4,5418;3,6435;0,8254;0,4967;1,2213;0,2516;0;0,0008;0;0,3787;0,132;0,2057;0,0861;0,118;0,0213;0,0205;0,0246;0,0025;0,0803;0,0426;0,0156;0,0221;0,0164;0,0016;0,0008;0,0033;0,3148;0,0598;0,0787;0,0377;0,0303;0,009;0,0041;0,0992;0,077;0,0328;0,0131;0,0336;0,0139;0,0131;0,0115;0,0918;0,291;0,0303;0,0221;0,0295;0,1352;0,0066;0,0221;0,0016;0,0025;0,032;0;0,0287;0,1033;0,0016;0,1098;0,0762;0,168;0,0041;0,0016;0,0123
440;216;3515;16301;1290;1170;0,0023;0,0245;0,0523;0;0,2321;0,0051;0,0282;0,0074;0,0265;0,8563;0,1158;0,8828;0,0048;0,0006;0,0174;0,0595;0,0415;0,0228;0,0151;0,0003;0;0,0011;0,0046;0,0046;0,0163;0,0068;0,5044;0,2048;0,1314;0,0401;0,0034;0,0808;0,0529;0,0193;0,1181;0,0651;0,1647;0,0651;0,0319;0,0964;0,008;0,0447;0,1218;0,0973;0,0196;0,0623;0,0083;0,0703;0,2393;0,0063;0,0105;0,1166;0,1129;0,0868;0,0225;0,0037;0,01;0,0114;0,3858;0,0632;0,0447;0,0757;0,0916;0,0455;0,0512;0,1292;0,0845;0,0606;0,0165;0,0162;0,0219;0,0617;0,0282;0,0122;0,0211;0,0822;0,2003;0,0617;0,0842;0,0916;0,0176;0,0515;0,0171;0,0046;0,0219;0,0057;0,0028;0,0097;0,0225;0,0023;4,2153;5,2;4,5357;3,374;0,9155;0,6805;1,3633;0,3312;0;0,0048;0;0,4341;0,1337;0,1937;0,1044;0,1391;0,0077;0,0091;0,0427;0,0009;0,0743;0,0504;0,0102;0,0137;0,0105;0,0017;0,0003;0,0011;0,4469;0,072;0,1141;0,0478;0,043;0,0168;0,0191;0,1428;0,0987;0,0438;0,0401;0,0478;0,0191;0,0549;0,027;0,1053;0,2805;0,0395;0,0091;0,0168;0,1448;0,0057;0,0228;0,0017;0,0028;0,0265;0,0046;0,0276;0,0913;0,0031;0,1337;0,0817;0,1758;0,002;0,0014;0,008
